Date,Close,High,Low,Open,Volume
2024-11-22,184.42713928222656,185.46663777371126,182.97963274100678,183.33907828634818,2526500
2024-11-25,187.32217407226562,187.77875943076089,185.5637697409106,186.03980381828984,4657000
2024-11-26,188.48794555664062,188.76967031452503,185.73863507673798,187.12785461948442,1962600
2024-11-27,189.7120361328125,190.34349693958623,188.48796748829062,189.83833422365507,1719200
2024-11-29,190.11032104492188,192.3544539694372,189.92573611628774,190.3434684716451,1492300
2024-12-02,186.6809844970703,189.8091744768104,185.83578055028252,189.2942874450878,2293500
2024-12-03,185.6220703125,187.38045980958438,185.27233432021615,186.91413527072686,1186600
2024-12-04,185.39862060546875,186.62270401030537,184.64086174710263,186.62270401030537,1506300
2024-12-05,185.6317901611328,185.68036748959406,183.17392854293163,184.2911329789433,1507500
2024-12-06,187.19589233398438,187.30275653114637,184.7866079532739,186.64213745131224,2073800
2024-12-09,182.80474853515625,188.68224918497046,181.5806799736472,187.9633433051339,2309500
2024-12-10,180.4149169921875,183.29051116244838,179.91944897105813,182.63961643591148,1866000
2024-12-11,181.8818359375,183.05732715576391,180.861771406208,181.3669489040921,1836300
2024-12-12,181.79441833496094,183.81511364381342,181.18237660872464,181.5515465164506,2061200
2024-12-13,180.9436798095703,183.2025548352421,180.82634107821016,182.64516601928457,1566800
2024-12-16,181.36415100097656,183.64257231514424,180.80676223869227,181.11968538685124,1258100
2024-12-17,180.90457153320312,182.24423845037816,179.41821628110483,180.3178480355069,1508000
2024-12-18,173.04254150390625,181.16857587818973,172.7491797918498,180.66985649139482,2407500
2024-12-19,172.8958740234375,176.69975872289302,172.40694275142008,173.59016299494147,2977300
2024-12-20,174.61691284179688,177.45270810804635,171.88866812580744,172.89586530167523,4801700
2024-12-23,174.51910400390625,175.1547085965357,172.64160998338957,174.73423492593383,2167100
2024-12-24,176.40638732910156,176.40638732910156,174.0106272114226,174.4213276669392,683700
2024-12-26,175.5263214111328,176.0054794149564,174.54845889630755,175.22318641889663,693500
2024-12-27,174.19642639160156,175.64365872401126,173.40436014833003,174.27465718267746,822900
2024-12-30,172.3189239501953,173.0816554755604,170.5978913916018,172.56338956527378,1027700
2024-12-31,173.40435791015625,174.54845523800327,172.20159122000896,174.3822204044868,1434000
2025-01-02,173.0816650390625,174.92005134075038,172.16247188821856,173.75639256132018,1285900
2025-01-03,177.71673583984375,177.95141329003326,173.90306314329058,174.16709019575137,1574200
2025-01-06,175.6240997314453,179.70178430502318,175.2720686571294,177.9122942540004,2021300
2025-01-07,175.8979034423828,180.55252336356398,173.7857169553943,178.45989830358374,2288500
2025-01-08,176.86598205566406,177.86340596355376,175.44808444328004,176.00547321918813,1728600
2025-01-10,169.502685546875,174.06930172236056,168.96485817695745,173.3163583254739,2781400
2025-01-13,168.11412048339844,169.30711393611838,166.26596094123354,167.96744707568604,1798000
2025-01-14,170.04049682617188,170.63699350345362,168.1923374360689,168.8475034716084,1537400
2025-01-15,171.03793334960938,176.005476637038,170.2752017937638,175.89791116526501,1859800
2025-01-16,176.11302185058594,176.25969524022383,171.34104862775467,171.71264110949852,1735200
2025-01-17,174.47998046875,177.80472157370326,174.20618019105922,177.1593288101481,1639400
2025-01-21,179.49642944335938,179.93646456290713,176.02501475182152,176.68996897862445,1926400
2025-01-22,178.40122985839844,183.58390388840198,177.85362926733336,180.4058508886164,2723400
2025-01-23,179.44754028320312,180.3178373030203,176.37705265947764,178.45990453923002,1765800
2025-01-24,176.50418090820312,180.5623043069456,176.27927671151798,179.15419484331036,1851700
2025-01-27,161.0930633544922,162.6185263699091,152.8594634197702,162.45229154602356,8405400
2025-01-28,158.55062866210938,161.0832890121213,152.63455742197885,160.79971544608438,4745500
2025-01-29,158.14968872070312,160.74103314712323,156.9469220937516,158.67774279565523,2660000
2025-01-30,160.5943603515625,162.1980543161808,158.5506312292803,159.9783170992323,1964200
2025-01-31,160.23252868652344,163.9875166096001,160.0956285514424,161.31795651502168,2010600
2025-02-03,157.85633850097656,158.87332387147598,156.3015406844799,158.06169619419208,2242700
2025-02-04,159.7240447998047,160.32054147545142,155.76369899729747,156.1646261722888,2055300
2025-02-05,163.48883056640625,163.68440007838365,159.57738064286903,161.1810745146794,1647600
2025-02-06,164.38845825195312,165.0338510546471,162.83366052627875,164.48625046605716,1276600
2025-02-07,164.34934997558594,165.42498972349864,163.0683376258856,164.65248494927948,1054300
2025-02-10,162.70652770996094,164.9751756898274,161.8166693253928,164.5546870896813,2163900
2025-02-11,161.99270629882812,162.4523028702537,160.56502047505978,161.34731346393295,2571200
2025-02-12,159.60671997070312,161.18107920760556,157.91502200739728,158.4626226252768,1803600
2025-02-13,161.16151428222656,161.4939839471532,157.95412651482243,157.95412651482243,2707300
2025-02-14,160.64324951171875,161.99270452976307,153.7395426832267,161.1615154404754,4795100
2025-02-18,161.98291015625,164.1439927530943,161.08327848564875,162.35450266491026,2364200
2025-02-19,165.85525512695312,166.20728621510156,161.02461210885977,161.6602316707652,2119200
2025-02-20,168.1923370361328,168.29990249968182,164.05598315783251,165.95303864897159,2131800
2025-02-21,161.69935607910156,167.9283359102238,160.96595914748752,167.7816624923005,2498400
2025-02-24,156.1548614501953,160.78014679180515,153.82754397856624,160.34011166104264,3969200
2025-02-25,154.65872192382812,157.51407836270252,153.9448716233624,156.71222402661644,2952200
2025-02-26,155.8517303466797,157.51409361591428,155.14766815154542,155.49969924911255,1896800
2025-02-27,153.78843688964844,157.89545633432562,153.1137093889734,157.3771904119805,2299800
2025-02-28,152.85946655273438,154.27736413222775,151.30465390500325,153.2310441403897,5769900
2025-03-03,151.871826171875,155.5388106358318,149.80853564998205,154.83474842507226,2455700
2025-03-04,152.22384643554688,153.72976297058275,148.4297353390116,151.54911895487467,2562200
2025-03-05,153.7982177734375,154.91298046260033,151.16776517612394,151.3242267622165,2016000
2025-03-06,145.13433837890625,151.66646709410898,145.04633434227088,151.5686748838499,2557800
2025-03-07,145.86773681640625,146.35666803115092,141.07621688030707,145.13433999428923,2704700
2025-03-10,142.4061279296875,145.21258867343784,140.58730298986714,144.40096096642674,2903500
2025-03-11,143.75555419921875,146.30777580469567,141.51625574155366,142.34744479705645,3725500
2025-03-12,148.31239318847656,148.9382245477688,145.25167900329905,146.49356846912775,2607800
2025-03-13,142.70925903320312,148.38086465236157,142.32789324596823,147.26610197267507,2442600
2025-03-14,146.50576782226562,146.7325679770601,141.03287680504113,144.6124311621588,2814600
2025-03-17,149.7401885986328,151.22920310734725,145.79576495477585,146.00283876988036,2224700
2025-03-18,146.59451293945312,150.17406727686915,145.7661875594546,150.17406727686915,1933500
2025-03-19,148.99075317382812,151.10101942959145,146.53535884325078,146.83117860829609,1883200
2025-03-20,149.30630493164062,150.00643172727376,147.6792210922727,148.35963660266452,1392200
2025-03-21,148.29061889648438,149.56268896272766,145.7661900494898,148.40894679656762,4766100
2025-03-24,153.32962036132812,153.48738587857483,150.00643306113255,150.2825415247927,2023100
2025-03-25,149.316162109375,152.95489549590073,148.1624199460249,151.94906320729442,2582200
2025-03-26,147.32421875,151.03198664721214,145.86478619832195,149.84866254999258,2241800
2025-03-27,142.93606567382812,147.2453592457275,142.75857381133804,146.73257989833857,2706500
2025-03-28,140.1256561279297,143.74466301971785,137.93649979932815,142.65008485541708,2799200
2025-03-31,141.29910278320312,142.90646015821343,137.33496803936305,139.93828692123802,3860200
2025-04-01,144.02076721191406,144.3166019861507,139.7016186296916,142.08799306077887,2117800
2025-04-02,146.61422729492188,147.19604124840296,141.9499503049864,142.82758400981717,2164400
2025-04-03,139.1296844482422,142.35425510796736,137.80830609051623,141.15120464890862,3789300
2025-04-04,135.58956909179688,138.37039511308075,133.64693915270269,137.96608805947005,3800800
2025-04-07,134.77110290527344,139.57343422802157,128.14446949506876,133.12430771910297,3819500
2025-04-08,134.2188720703125,141.01314098881124,131.96069622331336,137.561770405169,3515200
2025-04-09,143.74465942382812,144.2377123675433,129.06154336186074,132.6410975014215,3469500
2025-04-10,140.31300354003906,142.45286660936495,135.85581565332006,140.71731057502004,2162700
2025-04-11,143.07411193847656,143.63619956525616,137.64067344685563,138.92261422045937,1663400
2025-04-14,144.27716064453125,146.53535171982483,143.6855060964188,145.00688447199772,1324500
2025-04-15,144.19827270507812,146.12117634955754,143.35022096356627,144.9477228770272,1587500
2025-04-16,146.1211700439453,147.33409117616878,143.61646759274757,143.61646759274757,2077800
2025-04-17,148.6554718017578,149.82894028847417,147.18616852100482,147.91589234005752,2040300
2025-04-21,144.30673217773438,148.1722654568051,141.83161181331099,146.8804691497655,2572900
2025-04-22,146.82130432128906,147.7679725895742,145.17450930225596,145.83519843826696,2097000
2025-04-23,149.48379516601562,154.18752469191537,148.71463373999208,150.7755915341633,1785000
2025-04-24,151.61378479003906,152.95488943948402,149.18795761281427,150.006427329815,1957400
2025-04-25,157.6586151123047,162.1946931956175,155.4990407974443,157.9445792009165,3387600
2025-04-28,158.12210083007812,158.86168031937356,156.56405156701507,156.96834358560798,2264700
2025-04-29,157.6487579345703,159.20680718588565,156.6232143377312,157.99390104568576,1624800
2025-04-30,158.3094482421875,158.8616802331931,154.0987865191003,155.43002057103996,2044700
2025-05-01,159.63084411621094,163.43721387858875,159.2561190211904,159.2561190211904,2051800
2025-05-02,162.26373291015625,162.97373037964527,161.1592840427387,162.05664404539598,1510600
2025-05-05,164.32469177246094,165.3896879837654,161.85942694447348,161.85942694447348,1497700
2025-05-06,164.31483459472656,165.16288628950184,162.52998528342545,162.5694228997205,1602100
2025-05-07,164.857177734375,165.76440840681653,163.7626146263363,164.09788702231836,2016800
2025-05-08,164.3838653564453,167.62816248644413,164.3345570476388,166.8195483530106,1679100
2025-05-09,164.2556610107422,165.09384196718466,163.91051793958383,164.4331528438307,1399300
2025-05-12,163.69358825683594,168.03244843288235,163.69358825683594,167.64786771294544,1931200
2025-05-13,163.49636840820312,165.0051092977068,161.9580455441431,164.42331040238867,2060800
2025-05-14,163.3681640625,164.5514881433937,162.75678321417436,163.8020530697435,1901700
2025-05-15,165.45870971679688,165.76441519872245,163.20053372570825,163.20053372570825,1629000
2025-05-16,167.68731689453125,167.69717253701833,165.26148967907767,166.05037743473312,1196900
2025-05-19,168.41702270507812,168.86078240452474,164.77830451580382,166.0405188840318,1113300
2025-05-20,167.76620483398438,168.22967581971093,166.42510018211684,167.54926032803652,933700
2025-05-21,164.9656524658203,167.8056423257356,164.5219078119041,166.62231823303165,1131100
2025-05-22,165.61648559570312,166.58286518035914,164.36412686918686,164.97552276896621,1172900
2025-05-23,165.78411865234375,166.72093129227906,163.9401054392157,165.18259345307143,1151600
2025-05-27,168.3085479736328,169.73841356762227,167.016751650705,167.3618947347953,1847000
2025-05-28,167.22384643554688,168.58467744222213,166.3363420650612,168.22967870338434,1840700
2025-05-29,169.86659240722656,171.72047626497644,168.10146951367435,169.74826451733836,2204600
2025-05-30,169.13690185546875,170.14271912110402,167.638016553188,169.22564778241602,4130900
2025-06-02,170.32022094726562,170.49771279587196,166.06023601932117,168.02259227734874,1340500
2025-06-03,171.3260498046875,171.72048615822698,169.40313120253097,170.30049121063303,1363600
2025-06-04,173.5546417236328,174.43227538956853,170.60617960932723,171.18799353702343,1609300
2025-06-05,173.4658966064453,175.49727240128036,173.0714452089934,174.04769549005687,1555500
2025-06-06,174.38296508789062,175.33948902200044,173.8208925448881,174.52101931308266,1748400
2025-06-09,174.22518920898438,175.94101895110737,173.23908327491463,174.97463934881813,1689300
2025-06-10,175.22116088867188,175.4085234183441,172.94325865272438,175.38879708712017,1766400
2025-06-11,173.39686584472656,176.22700014011124,173.0714490770991,175.18171519858848,2042300
2025-06-12,174.0772705078125,175.60573763744816,173.0714382929814,173.2588008184362,1924700
2025-06-13,173.24317932128906,173.6006485128896,171.46575759168033,172.80627084805576,1520900
2025-06-16,174.82200622558594,176.43061011283817,173.58079578134942,174.46453701158603,1394500
2025-06-17,174.82200622558594,176.19230740450135,173.8985529277914,174.68299126189123,1185600
2025-06-18,175.35821533203125,176.98668280754086,173.86876281840074,174.35530760923024,1470300
2025-06-20,174.18650817871094,176.56964133751646,173.94819031738194,175.7554000082635,2641300
2025-06-23,176.09300231933594,176.33132017620488,173.03465800457636,174.47447422318797,1183200
2025-06-24,176.41075134277344,177.59238604085368,175.23904087312889,177.0959018921809,1558500
2025-06-25,171.03878784179688,176.35117425045595,168.88404847207076,175.77525082444947,2964200
2025-06-26,168.39749145507812,170.29406455676272,162.48933306197904,169.79758040353602,4734200
2025-06-27,170.15504455566406,171.1380886044484,165.98458082249206,168.5166529591837,2658900
2025-06-30,173.1041717529297,173.27297455179223,169.3011012096308,171.31682571865818,2505700
2025-07-01,170.0458221435547,173.54107481777044,168.95355094802042,172.150910100591,2250400
2025-07-02,170.94943237304688,171.92253709997064,168.81454135961377,169.16208633783373,1568700
2025-07-03,171.38633728027344,172.270078474825,170.76076239316038,171.48562502090635,780900
2025-07-07,170.43307495117188,172.93535925886752,169.27130388190085,171.5253461196285,1267700
2025-07-08,169.5989990234375,170.22455878760886,167.26551731539303,169.9465288587561,1266600
2025-07-09,169.97630310058594,170.73096869124265,168.3577751052695,169.7777124746476,1004100
2025-07-10,169.28123474121094,170.800475056807,168.07975156033794,170.1351881014115,1217200
